,Unnamed: 0,replay_dir_path,replay_url,size,status,match_id
0,0.0,D:dota_replay/Nigma Galaxy /20260511/,http://replay271.valve.net/570/8806065028_1061640533.dem.bz2,88.31122016906738,toDo,8806065028
1,1.0,D:dota_replay/Nigma Galaxy /20260511/,http://replay274.valve.net/570/8805965139_558613150.dem.bz2,79.0325870513916,toDo,8805965139
2,2.0,D:dota_replay/Nigma Galaxy /20260510/,http://replay271.valve.net/570/8805293764_1789603052.dem.bz2,55.259562492370605,toDo,8805293764
3,3.0,D:dota_replay/Nigma Galaxy /20260510/,http://replay273.valve.net/570/8805197594_640823754.dem.bz2,77.30017948150635,toDo,8805197594
4,4.0,D:dota_replay/Nigma Galaxy /20260509/,http://replay271.valve.net/570/8803998030_1316278217.dem.bz2,47.176541328430176,toDo,8803998030
5,5.0,D:dota_replay/Nigma Galaxy /20260509/,http://replay272.valve.net/570/8803905362_1886313141.dem.bz2,61.5369291305542,toDo,8803905362
6,,dota_replay/Nigma Galaxy /20260513/,http://replay274.valve.net/570/8809490207_887858842.dem.bz2,92.09435653686523,toDo,8809490207
7,,dota_replay/Nigma Galaxy /20260513/,http://replay272.valve.net/570/8809385333_675024862.dem.bz2,113.73542308807373,toDo,8809385333
