,replay_dir_path,replay_url,size,status,match_id
23,dota_replay/Yakutou Brothers/20260324/,http://replay274.valve.net/570/8742124178_1677005694.dem.bz2,181.48885536193848,toDo,8742124178
24,dota_replay/Yakutou Brothers/20260324/,http://replay271.valve.net/570/8742051676_176607222.dem.bz2,72.19093799591064,toDo,8742051676
25,dota_replay/Yakutou Brothers/20260324/,http://replay274.valve.net/570/8741939284_319019457.dem.bz2,97.61877536773682,toDo,8741939284
26,dota_replay/Yakutou Brothers/20260324/,http://replay274.valve.net/570/8741845487_1552533833.dem.bz2,129.51162719726562,toDo,8741845487
27,dota_replay/Yakutou Brothers/20260323/,http://replay274.valve.net/570/8740943610_358313386.dem.bz2,84.1319522857666,toDo,8740943610
28,dota_replay/Yakutou Brothers/20260323/,http://replay272.valve.net/570/8740834081_82744658.dem.bz2,73.13200187683105,toDo,8740834081
29,dota_replay/Yakutou Brothers/20260323/,http://replay271.valve.net/570/8740715038_1323658429.dem.bz2,123.93014907836914,toDo,8740715038
30,dota_replay/Yakutou Brothers/20260323/,http://replay271.valve.net/570/8740634750_211093134.dem.bz2,104.06574440002441,toDo,8740634750
31,dota_replay/Yakutou Brothers/20260323/,http://replay272.valve.net/570/8739736654_1901543643.dem.bz2,102.84282112121582,toDo,8739736654
32,dota_replay/Yakutou Brothers/20260322/,http://replay272.valve.net/570/8739611060_2011102810.dem.bz2,116.78866863250732,toDo,8739611060
33,dota_replay/Yakutou Brothers/20260322/,http://replay271.valve.net/570/8739395303_772902119.dem.bz2,71.53686618804932,toDo,8739395303
34,dota_replay/Yakutou Brothers/20260322/,http://replay271.valve.net/570/8739323142_1853451312.dem.bz2,63.91561794281006,toDo,8739323142
35,dota_replay/Yakutou Brothers/20260220/,http://replay274.valve.net/570/8698428156_1381271442.dem.bz2,44.74134159088135,toDo,8698428156
36,dota_replay/Yakutou Brothers/20260220/,http://replay274.valve.net/570/8698367627_1496341864.dem.bz2,43.726301193237305,toDo,8698367627
37,dota_replay/Yakutou Brothers/20260220/,http://replay274.valve.net/570/8697542120_1675372668.dem.bz2,95.43457984924316,toDo,8697542120
38,dota_replay/Yakutou Brothers/20260219/,http://replay274.valve.net/570/8697450883_682783110.dem.bz2,80.00082206726074,toDo,8697450883
39,dota_replay/Yakutou Brothers/20260219/,http://replay272.valve.net/570/8697151353_651143737.dem.bz2,87.81015586853027,toDo,8697151353
40,dota_replay/Yakutou Brothers/20260219/,http://replay274.valve.net/570/8697088694_1709120096.dem.bz2,48.309082984924316,toDo,8697088694
41,dota_replay/Yakutou Brothers/20260219/,http://replay274.valve.net/570/8696286823_1693022762.dem.bz2,95.67451858520508,toDo,8696286823
42,dota_replay/Yakutou Brothers/20260218/,http://replay274.valve.net/570/8696203572_1444850494.dem.bz2,71.75511169433594,toDo,8696203572
43,dota_replay/Yakutou Brothers/20260218/,http://replay273.valve.net/570/8695942998_1583623999.dem.bz2,41.108137130737305,toDo,8695942998
44,dota_replay/Yakutou Brothers/20260218/,http://replay271.valve.net/570/8695879068_285043290.dem.bz2,73.49108695983887,toDo,8695879068
45,dota_replay/Yakutou Brothers/20260218/,http://replay273.valve.net/570/8695126869_1227607920.dem.bz2,77.97200679779053,toDo,8695126869
46,dota_replay/Yakutou Brothers/20260218/,http://replay274.valve.net/570/8695048813_1801268755.dem.bz2,61.96633243560791,toDo,8695048813
47,dota_replay/Yakutou Brothers/20260217/,http://replay273.valve.net/570/8694745868_364260925.dem.bz2,74.6936149597168,toDo,8694745868
48,dota_replay/Yakutou Brothers/20260217/,http://replay273.valve.net/570/8694692688_1919568276.dem.bz2,83.4052619934082,toDo,8694692688
49,dota_replay/Yakutou Brothers/20260201/,http://replay236.wmsj.cn/570/8673303676_1227340220.dem.bz2,66.57055282592773,toDo,8673303676
50,dota_replay/Yakutou Brothers/20260201/,http://replay236.wmsj.cn/570/8673199919_801547700.dem.bz2,44.164862632751465,toDo,8673199919
51,dota_replay/Yakutou Brothers/20260201/,http://replay236.wmsj.cn/570/8673144672_909574498.dem.bz2,42.78300094604492,toDo,8673144672
52,dota_replay/Yakutou Brothers/20260201/,http://replay236.wmsj.cn/570/8673036135_28573276.dem.bz2,63.42812633514404,toDo,8673036135
53,dota_replay/Yakutou Brothers/20260201/,http://replay236.wmsj.cn/570/8672893029_1586175966.dem.bz2,52.33042335510254,toDo,8672893029
54,dota_replay/Yakutou Brothers/20260201/,http://replay236.wmsj.cn/570/8672809706_512948177.dem.bz2,92.5481653213501,toDo,8672809706
