,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,replay_dir_path,replay_url,size,status,match_id
200,200.0,200.0,200.0,200.0,,,,,D:dota_replay/Nethercore/20260508/,http://replay184.valve.net/570/8802415616_466591466.dem.bz2,46.633538246154785,toDo,8802415616.0
201,201.0,201.0,201.0,201.0,,,,,D:dota_replay/Nethercore/20260508/,http://replay181.valve.net/570/8802363323_889292506.dem.bz2,63.94246768951416,toDo,8802363323.0
202,202.0,202.0,202.0,202.0,,,,,D:dota_replay/Nethercore/20260508/,http://replay183.valve.net/570/8802315395_688993334.dem.bz2,54.45408630371094,toDo,8802315395.0
203,203.0,203.0,203.0,203.0,,,,,D:dota_replay/Nethercore/20260507/,http://replay183.valve.net/570/8801547013_2108696328.dem.bz2,38.835426330566406,toDo,8801547013.0
204,204.0,204.0,204.0,204.0,,,,,D:dota_replay/Nethercore/20260507/,http://replay182.valve.net/570/8801483118_1335331130.dem.bz2,29.058432579040527,toDo,8801483118.0
205,205.0,205.0,205.0,205.0,,,,,D:dota_replay/Nethercore/20260507/,http://replay181.valve.net/570/8801374496_480541728.dem.bz2,50.808403968811035,toDo,8801374496.0
206,206.0,206.0,206.0,206.0,,,,,D:dota_replay/Nethercore/20260507/,http://replay183.valve.net/570/8801273148_980534510.dem.bz2,64.1533613204956,toDo,8801273148.0
207,207.0,207.0,207.0,207.0,,,,,D:dota_replay/Nethercore/20260507/,http://replay183.valve.net/570/8801110773_1019958305.dem.bz2,72.60688495635986,toDo,8801110773.0
208,208.0,208.0,208.0,208.0,,,,,D:dota_replay/Nethercore/20260507/,http://replay182.valve.net/570/8801063682_138159825.dem.bz2,54.51419448852539,toDo,8801063682.0
209,209.0,209.0,209.0,209.0,,,,,D:dota_replay/Nethercore/20260507/,http://replay184.valve.net/570/8801022833_1336140382.dem.bz2,40.55386066436768,toDo,8801022833.0
210,210.0,210.0,210.0,210.0,,,,,D:dota_replay/Nethercore/20260506/,http://replay183.valve.net/570/8800154690_1078907282.dem.bz2,43.11069107055664,toDo,8800154690.0
211,211.0,211.0,211.0,211.0,,,,,D:dota_replay/Nethercore/20260506/,http://replay183.valve.net/570/8800066905_924400762.dem.bz2,42.092769622802734,toDo,8800066905.0
212,212.0,212.0,212.0,212.0,,,,,D:dota_replay/Nethercore/20260506/,http://replay182.valve.net/570/8800010085_515535821.dem.bz2,44.89498996734619,toDo,8800010085.0
213,213.0,213.0,213.0,213.0,,,,,D:dota_replay/Nethercore/20260506/,http://replay184.valve.net/570/8799802735_2144121728.dem.bz2,51.963955879211426,toDo,8799802735.0
214,214.0,214.0,214.0,214.0,,,,,D:dota_replay/Nethercore/20260506/,http://replay183.valve.net/570/8799762040_1625948786.dem.bz2,58.16066074371338,toDo,8799762040.0
215,215.0,215.0,215.0,215.0,,,,,D:dota_replay/Nethercore/20260505/,http://replay186.valve.net/570/8798835696_816127484.dem.bz2,37.06170654296875,toDo,8798835696.0
216,216.0,216.0,216.0,216.0,,,,,D:dota_replay/Nethercore/20260505/,http://replay182.valve.net/570/8798792848_466251986.dem.bz2,46.663475036621094,toDo,8798792848.0
217,217.0,217.0,217.0,217.0,,,,,D:dota_replay/Nethercore/20260501/,http://replay183.valve.net/570/8793597269_767929429.dem.bz2,23.440115928649902,toDo,8793597269.0
218,218.0,218.0,218.0,218.0,,,,,D:dota_replay/Nethercore/20260501/,http://replay181.valve.net/570/8793474901_1189098472.dem.bz2,55.19155311584473,toDo,8793474901.0
219,219.0,219.0,219.0,219.0,,,,,D:dota_replay/Nethercore/20260501/,http://replay187.valve.net/570/8793410033_2071540166.dem.bz2,47.72204303741455,toDo,8793410033.0
220,220.0,220.0,220.0,220.0,,,,,D:dota_replay/Nethercore/20260430/,http://replay184.valve.net/570/8791878719_982320091.dem.bz2,51.93283748626709,toDo,8791878719.0
221,221.0,221.0,221.0,221.0,,,,,D:dota_replay/Nethercore/20260430/,http://replay183.valve.net/570/8791840017_1831651275.dem.bz2,47.14433765411377,toDo,8791840017.0
222,222.0,222.0,222.0,222.0,,,,,D:dota_replay/Nethercore/20260429/,http://replay181.valve.net/570/8791009293_1705934795.dem.bz2,45.35764408111572,toDo,8791009293.0
223,223.0,223.0,223.0,223.0,,,,,D:dota_replay/Nethercore/20260429/,http://replay182.valve.net/570/8790937390_876949465.dem.bz2,41.99985885620117,toDo,8790937390.0
224,224.0,224.0,224.0,224.0,,,,,D:dota_replay/Nethercore/20260429/,http://replay184.valve.net/570/8790770365_1330058531.dem.bz2,44.03929328918457,toDo,8790770365.0
225,225.0,225.0,225.0,225.0,,,,,D:dota_replay/Nethercore/20260429/,http://replay181.valve.net/570/8790716218_2057550652.dem.bz2,67.3902997970581,toDo,8790716218.0
226,226.0,226.0,226.0,226.0,,,,,D:dota_replay/Nethercore/20260428/,http://replay184.valve.net/570/8789557342_1680619370.dem.bz2,57.608771324157715,toDo,8789557342.0
227,227.0,227.0,227.0,227.0,,,,,D:dota_replay/Nethercore/20260428/,http://replay185.valve.net/570/8789515066_728184394.dem.bz2,59.90299224853515,toDo,8789515066.0
228,228.0,228.0,228.0,228.0,,,,,D:dota_replay/Nethercore/20260427/,http://replay185.valve.net/570/8788666704_846188180.dem.bz2,28.784497261047363,toDo,8788666704.0
229,229.0,229.0,229.0,229.0,,,,,D:dota_replay/Nethercore/20260427/,http://replay185.valve.net/570/8788588000_684598795.dem.bz2,52.63322162628174,toDo,8788588000.0
230,230.0,230.0,230.0,230.0,,,,,D:dota_replay/Nethercore/20260427/,http://replay181.valve.net/570/8788505092_1357558794.dem.bz2,45.30259895324707,toDo,8788505092.0
231,231.0,231.0,231.0,231.0,,,,,D:dota_replay/Nethercore/20260427/,http://replay184.valve.net/570/8788303430_538316832.dem.bz2,45.4317512512207,toDo,8788303430.0
232,232.0,232.0,232.0,232.0,,,,,D:dota_replay/Nethercore/20260427/,http://replay181.valve.net/570/8788269725_933373357.dem.bz2,41.63492012023926,toDo,8788269725.0
233,233.0,233.0,233.0,233.0,,,,,D:dota_replay/Nethercore/20260303/,http://replay183.valve.net/570/8713931434_435686657.dem.bz2,39.439446449279785,toDo,8713931434.0
234,,,,,,,,,dota_replay/Nethercore/20260513/,http://replay186.valve.net/570/8809245721_1761128203.dem.bz2,49.21257400512695,toDo,8809245721.0
