,Unnamed: 0.1,Unnamed: 0,replay_dir_path,replay_url,size,status,match_id
45,45.0,45.0,D:dota_replay/Rune Eaters/20260330/,http://replay271.valve.net/570/8750369233_69143955.dem.bz2,69.81569957733154,toDo,8750369233
46,46.0,46.0,D:dota_replay/Rune Eaters/20260330/,http://replay274.valve.net/570/8750304734_1517939410.dem.bz2,60.63695526123047,toDo,8750304734
47,47.0,47.0,D:dota_replay/Rune Eaters/20260330/,http://replay273.valve.net/570/8750259236_668414260.dem.bz2,45.68999767303467,toDo,8750259236
48,48.0,48.0,D:dota_replay/Rune Eaters/20260328/,http://replay184.valve.net/570/8746223990_587650157.dem.bz2,54.88253593444824,toDo,8746223990
49,49.0,49.0,D:dota_replay/Rune Eaters/20260327/,http://replay183.valve.net/570/8746135052_311670158.dem.bz2,42.13283920288086,toDo,8746135052
50,50.0,50.0,D:dota_replay/Rune Eaters/20260326/,http://replay273.valve.net/570/8743972436_523738408.dem.bz2,85.87675666809082,toDo,8743972436
51,51.0,51.0,D:dota_replay/Rune Eaters/20260326/,http://replay271.valve.net/570/8743926725_832635414.dem.bz2,91.02995204925536,toDo,8743926725
52,52.0,52.0,D:dota_replay/Rune Eaters/20260326/,http://replay274.valve.net/570/8743872621_724821339.dem.bz2,57.82062530517578,toDo,8743872621
53,53.0,53.0,D:dota_replay/Rune Eaters/20260326/,http://replay183.valve.net/570/8743524657_46083892.dem.bz2,33.11790752410889,toDo,8743524657
54,54.0,54.0,D:dota_replay/Rune Eaters/20260325/,http://replay181.valve.net/570/8743437235_1528151463.dem.bz2,39.1889591217041,toDo,8743437235
55,55.0,55.0,D:dota_replay/Rune Eaters/20260324/,http://replay273.valve.net/570/8741887833_2104977059.dem.bz2,108.10587692260742,toDo,8741887833
56,56.0,56.0,D:dota_replay/Rune Eaters/20260324/,http://replay274.valve.net/570/8741822574_256131488.dem.bz2,86.4130449295044,toDo,8741822574
57,57.0,57.0,D:dota_replay/Rune Eaters/20260324/,http://replay271.valve.net/570/8741739640_795995967.dem.bz2,122.88498878479004,toDo,8741739640
