,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,replay_dir_path,replay_url,size,status,match_id
0,0.0,0.0,0.0,D:dota_replay/REKONIX/20260414/,http://replay153.valve.net/570/8771122196_393188351.dem.bz2,40.612247467041016,toDo,8771122196
1,1.0,1.0,1.0,D:dota_replay/REKONIX/20260414/,http://replay153.valve.net/570/8771055032_1490700161.dem.bz2,78.3798475265503,toDo,8771055032
2,2.0,2.0,2.0,D:dota_replay/REKONIX/20260414/,http://replay152.valve.net/570/8770996605_1729837728.dem.bz2,43.98013210296631,toDo,8770996605
3,3.0,3.0,3.0,D:dota_replay/REKONIX/20260414/,http://replay153.valve.net/570/8770945218_227269814.dem.bz2,60.899436950683594,toDo,8770945218
4,4.0,4.0,4.0,D:dota_replay/REKONIX/20260414/,http://replay151.valve.net/570/8770909575_748571727.dem.bz2,59.35827445983887,toDo,8770909575
5,5.0,5.0,5.0,D:dota_replay/REKONIX/20260414/,http://replay151.valve.net/570/8770853808_1825638653.dem.bz2,91.29052543640135,toDo,8770853808
6,6.0,6.0,6.0,D:dota_replay/REKONIX/20260413/,http://replay152.valve.net/570/8770107089_1116716156.dem.bz2,74.03063678741455,toDo,8770107089
7,7.0,7.0,7.0,D:dota_replay/REKONIX/20260413/,http://replay151.valve.net/570/8770025868_1942214926.dem.bz2,52.818705558776855,toDo,8770025868
8,8.0,8.0,8.0,D:dota_replay/REKONIX/20260413/,http://replay152.valve.net/570/8769919843_2009314368.dem.bz2,63.21250057220459,toDo,8769919843
9,9.0,9.0,9.0,D:dota_replay/REKONIX/20260413/,http://replay153.valve.net/570/8769779484_324672246.dem.bz2,52.68078327178955,toDo,8769779484
10,10.0,10.0,10.0,D:dota_replay/REKONIX/20260413/,http://replay152.valve.net/570/8769721570_1535745990.dem.bz2,56.60412883758545,toDo,8769721570
11,11.0,11.0,11.0,D:dota_replay/REKONIX/20260413/,http://replay152.valve.net/570/8769624724_153729509.dem.bz2,57.10187149047851,toDo,8769624724
12,12.0,12.0,12.0,D:dota_replay/REKONIX/20260413/,http://replay151.valve.net/570/8769574745_682144891.dem.bz2,59.34760856628418,toDo,8769574745
13,13.0,13.0,13.0,D:dota_replay/REKONIX/20260412/,http://replay152.valve.net/570/8768379285_422443800.dem.bz2,45.42080211639404,toDo,8768379285
14,14.0,14.0,14.0,D:dota_replay/REKONIX/20260412/,http://replay151.valve.net/570/8768260507_1565722016.dem.bz2,91.05542850494383,toDo,8768260507
15,15.0,15.0,15.0,D:dota_replay/REKONIX/20260403/,http://replay153.valve.net/570/8755506725_737557993.dem.bz2,125.56979560852052,toDo,8755506725
16,16.0,16.0,16.0,D:dota_replay/REKONIX/20260403/,http://replay152.valve.net/570/8755448883_63064815.dem.bz2,104.14868259429932,toDo,8755448883
17,17.0,17.0,17.0,D:dota_replay/REKONIX/20260403/,http://replay151.valve.net/570/8755217018_326892554.dem.bz2,59.24424743652344,toDo,8755217018
18,18.0,18.0,18.0,D:dota_replay/REKONIX/20260403/,http://replay153.valve.net/570/8755165095_1954426518.dem.bz2,80.13271713256836,toDo,8755165095
19,19.0,19.0,19.0,D:dota_replay/REKONIX/20260402/,http://replay151.valve.net/570/8753860786_130448555.dem.bz2,32.425169944763184,toDo,8753860786
20,20.0,20.0,20.0,D:dota_replay/REKONIX/20260402/,http://replay151.valve.net/570/8753832993_190171719.dem.bz2,40.31285095214844,toDo,8753832993
21,21.0,21.0,21.0,D:dota_replay/REKONIX/20260325/,http://replay273.valve.net/570/8743235152_1827778296.dem.bz2,44.06272792816162,toDo,8743235152
22,22.0,22.0,22.0,D:dota_replay/REKONIX/20260325/,http://replay273.valve.net/570/8743150184_118786843.dem.bz2,45.00566387176514,toDo,8743150184
23,23.0,23.0,23.0,D:dota_replay/REKONIX/20260324/,http://replay271.valve.net/570/8742118850_812726239.dem.bz2,47.073906898498535,toDo,8742118850
24,24.0,24.0,24.0,D:dota_replay/REKONIX/20260324/,http://replay271.valve.net/570/8742039319_906381203.dem.bz2,37.88968372344971,toDo,8742039319
25,25.0,25.0,25.0,D:dota_replay/REKONIX/20260324/,http://replay272.valve.net/570/8741914801_1040500049.dem.bz2,53.091854095458984,toDo,8741914801
26,26.0,26.0,26.0,D:dota_replay/REKONIX/20260324/,http://replay273.valve.net/570/8741845584_1730560487.dem.bz2,43.384273529052734,toDo,8741845584
27,27.0,27.0,27.0,D:dota_replay/REKONIX/20260323/,http://replay274.valve.net/570/8740943610_358313386.dem.bz2,84.1319522857666,toDo,8740943610
28,28.0,28.0,28.0,D:dota_replay/REKONIX/20260323/,http://replay272.valve.net/570/8740834081_82744658.dem.bz2,73.13200187683105,toDo,8740834081
29,29.0,29.0,29.0,D:dota_replay/REKONIX/20260323/,http://replay273.valve.net/570/8740715037_253153819.dem.bz2,46.84817600250244,toDo,8740715037
