,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,replay_dir_path,replay_url,size,status,match_id
60,60.0,60.0,60.0,60.0,60.0,60.0,D:dota_replay/GamerLegion/20260218/,http://replay271.valve.net/570/8696105036_1221476345.dem.bz2,93.65409755706789,toDo,8696105036
61,61.0,61.0,61.0,61.0,61.0,61.0,D:dota_replay/GamerLegion/20260218/,http://replay272.valve.net/570/8696016706_1819952697.dem.bz2,108.3986291885376,toDo,8696016706
62,62.0,62.0,62.0,62.0,62.0,62.0,D:dota_replay/GamerLegion/20260218/,http://replay273.valve.net/570/8695317896_2077332759.dem.bz2,145.3151388168335,toDo,8695317896
63,63.0,63.0,63.0,63.0,63.0,63.0,D:dota_replay/GamerLegion/20260218/,http://replay274.valve.net/570/8695241710_808514344.dem.bz2,113.13435363769533,toDo,8695241710
64,64.0,64.0,64.0,64.0,64.0,64.0,D:dota_replay/GamerLegion/20260217/,http://replay274.valve.net/570/8694940772_886692791.dem.bz2,117.3141679763794,toDo,8694940772
65,65.0,65.0,65.0,65.0,65.0,65.0,D:dota_replay/GamerLegion/20260217/,http://replay274.valve.net/570/8694827368_1936338732.dem.bz2,132.76824378967285,toDo,8694827368
66,66.0,66.0,66.0,66.0,66.0,66.0,D:dota_replay/GamerLegion/20260209/,http://replay272.valve.net/570/8683333901_1979976913.dem.bz2,102.09282112121582,toDo,8683333901
67,67.0,67.0,67.0,67.0,67.0,67.0,D:dota_replay/GamerLegion/20260209/,http://replay273.valve.net/570/8683239884_238049868.dem.bz2,77.5405969619751,toDo,8683239884
68,68.0,68.0,68.0,68.0,68.0,68.0,D:dota_replay/GamerLegion/20260207/,http://replay274.valve.net/570/8680386178_1577541328.dem.bz2,106.79592323303224,toDo,8680386178
69,69.0,69.0,69.0,69.0,69.0,69.0,D:dota_replay/GamerLegion/20260207/,http://replay273.valve.net/570/8680299422_734413392.dem.bz2,93.80484867095949,toDo,8680299422
70,70.0,70.0,70.0,70.0,70.0,70.0,D:dota_replay/GamerLegion/20260207/,http://replay273.valve.net/570/8680195641_173854905.dem.bz2,113.27769565582275,toDo,8680195641
71,71.0,71.0,71.0,71.0,71.0,71.0,D:dota_replay/GamerLegion/20260206/,http://replay271.valve.net/570/8679012467_2031901944.dem.bz2,105.76808643341064,toDo,8679012467
72,72.0,72.0,72.0,72.0,72.0,72.0,D:dota_replay/GamerLegion/20260206/,http://replay272.valve.net/570/8678833793_367254474.dem.bz2,173.7876319885254,toDo,8678833793
73,73.0,73.0,73.0,73.0,73.0,73.0,D:dota_replay/GamerLegion/20260205/,http://replay273.valve.net/570/8678549217_1983803114.dem.bz2,59.04832077026367,toDo,8678549217
74,74.0,74.0,74.0,74.0,74.0,74.0,D:dota_replay/GamerLegion/20260205/,http://replay272.valve.net/570/8678410902_1309454531.dem.bz2,102.13809490203856,toDo,8678410902
75,75.0,75.0,75.0,75.0,75.0,75.0,D:dota_replay/GamerLegion/20260205/,http://replay273.valve.net/570/8677811159_957309878.dem.bz2,87.9327163696289,toDo,8677811159
76,76.0,76.0,76.0,76.0,76.0,76.0,D:dota_replay/GamerLegion/20260205/,http://replay272.valve.net/570/8677589717_782277644.dem.bz2,100.0598440170288,toDo,8677589717
77,77.0,77.0,77.0,77.0,77.0,77.0,D:dota_replay/GamerLegion/20260204/,http://replay271.valve.net/570/8677298233_750561348.dem.bz2,115.01018810272215,toDo,8677298233
78,78.0,78.0,78.0,78.0,78.0,78.0,D:dota_replay/GamerLegion/20260204/,http://replay272.valve.net/570/8676606186_112170318.dem.bz2,88.81450176239014,toDo,8676606186
79,79.0,79.0,79.0,79.0,79.0,79.0,D:dota_replay/GamerLegion/20260204/,http://replay273.valve.net/570/8676399865_1717054811.dem.bz2,107.19887065887453,toDo,8676399865
80,80.0,80.0,80.0,80.0,80.0,80.0,D:dota_replay/GamerLegion/20260203/,http://replay274.valve.net/570/8676004943_793238634.dem.bz2,80.75863265991211,toDo,8676004943
81,81.0,81.0,81.0,81.0,81.0,81.0,D:dota_replay/GamerLegion/20260203/,http://replay272.valve.net/570/8675766030_174124708.dem.bz2,115.65311813354492,toDo,8675766030
82,,,,,,,dota_replay/GamerLegion/20260514/,http://replay273.valve.net/570/8809726019_666429544.dem.bz2,77.39027500152588,toDo,8809726019
83,,,,,,,dota_replay/GamerLegion/20260514/,http://replay273.valve.net/570/8809655926_1067598340.dem.bz2,46.75196933746338,toDo,8809655926
84,,,,,,,dota_replay/GamerLegion/20260513/,http://replay273.valve.net/570/8809246462_157875391.dem.bz2,54.51155662536621,toDo,8809246462
85,,,,,,,dota_replay/GamerLegion/20260513/,http://replay271.valve.net/570/8809158915_1960988699.dem.bz2,107.72362232208252,toDo,8809158915
