,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,replay_dir_path,replay_url,size,status,match_id
0,0.0,0.0,0.0,0.0,D:dota_replay/HEROIC/20260424/,http://replay192.valve.net/570/8783919534_409859136.dem.bz2,135.13338470458984,toDo,8783919534
1,1.0,1.0,1.0,1.0,D:dota_replay/HEROIC/20260424/,http://replay193.valve.net/570/8783863589_492551869.dem.bz2,135.6406545639038,toDo,8783863589
2,2.0,2.0,2.0,2.0,D:dota_replay/HEROIC/20260424/,http://replay191.valve.net/570/8783810675_1625105156.dem.bz2,130.39496517181396,toDo,8783810675
3,3.0,3.0,3.0,3.0,D:dota_replay/HEROIC/20260423/,http://replay193.valve.net/570/8782750796_980510368.dem.bz2,173.61230373382568,toDo,8782750796
4,4.0,4.0,4.0,4.0,D:dota_replay/HEROIC/20260423/,http://replay191.valve.net/570/8782678248_1471827899.dem.bz2,132.58695316314697,toDo,8782678248
5,5.0,5.0,5.0,5.0,D:dota_replay/HEROIC/20260422/,http://replay193.valve.net/570/8781366014_1298419084.dem.bz2,124.02224826812744,toDo,8781366014
6,6.0,6.0,6.0,6.0,D:dota_replay/HEROIC/20260422/,http://replay193.valve.net/570/8781318601_1093289967.dem.bz2,119.6089687347412,toDo,8781318601
7,7.0,7.0,7.0,7.0,D:dota_replay/HEROIC/20260421/,http://replay193.valve.net/570/8780111494_1026704580.dem.bz2,103.9581069946289,toDo,8780111494
8,8.0,8.0,8.0,8.0,D:dota_replay/HEROIC/20260421/,http://replay191.valve.net/570/8780072726_813126532.dem.bz2,96.11934280395508,toDo,8780072726
9,9.0,9.0,9.0,9.0,D:dota_replay/HEROIC/20260420/,http://replay193.valve.net/570/8779006190_1411223926.dem.bz2,90.82226371765135,toDo,8779006190
10,10.0,10.0,10.0,10.0,D:dota_replay/HEROIC/20260420/,http://replay191.valve.net/570/8778945001_1518693414.dem.bz2,131.80060863494873,toDo,8778945001
11,11.0,11.0,11.0,11.0,D:dota_replay/HEROIC/20260420/,http://replay191.valve.net/570/8778254726_326932885.dem.bz2,91.05946826934814,toDo,8778254726
