,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,replay_dir_path,replay_url,size,status,match_id
0,0.0,0.0,0.0,0.0,D:dota_replay/1w Team/20260424/,http://replay274.valve.net/570/8784363933_631963039.dem.bz2,72.2667875289917,toDo,8784363933
1,1.0,1.0,1.0,1.0,D:dota_replay/1w Team/20260424/,http://replay271.valve.net/570/8784276412_1447548472.dem.bz2,88.56869506835938,toDo,8784276412
2,2.0,2.0,2.0,2.0,D:dota_replay/1w Team/20260424/,http://replay273.valve.net/570/8784160556_1962248957.dem.bz2,113.4229221343994,toDo,8784160556
3,3.0,3.0,3.0,3.0,D:dota_replay/1w Team/20260423/,http://replay272.valve.net/570/8782706180_1337283370.dem.bz2,78.27213191986084,toDo,8782706180
4,4.0,4.0,4.0,4.0,D:dota_replay/1w Team/20260423/,http://replay274.valve.net/570/8782646164_1211390446.dem.bz2,69.19333553314209,toDo,8782646164
5,5.0,5.0,5.0,5.0,D:dota_replay/1w Team/20260423/,http://replay272.valve.net/570/8782611362_537087959.dem.bz2,39.11541938781738,toDo,8782611362
6,6.0,6.0,6.0,6.0,D:dota_replay/1w Team/20260422/,http://replay271.valve.net/570/8781677671_1432048372.dem.bz2,55.57603931427002,toDo,8781677671
7,7.0,7.0,7.0,7.0,D:dota_replay/1w Team/20260422/,http://replay272.valve.net/570/8781599917_1565038559.dem.bz2,45.785531997680664,toDo,8781599917
8,8.0,8.0,8.0,8.0,D:dota_replay/1w Team/20260421/,http://replay272.valve.net/570/8780559893_162070003.dem.bz2,45.39092445373535,toDo,8780559893
9,9.0,9.0,9.0,9.0,D:dota_replay/1w Team/20260421/,http://replay272.valve.net/570/8780497317_1465730374.dem.bz2,28.053058624267575,toDo,8780497317
10,10.0,10.0,10.0,10.0,D:dota_replay/1w Team/20260421/,http://replay271.valve.net/570/8780310228_1777497131.dem.bz2,164.70406341552734,toDo,8780310228
11,11.0,11.0,11.0,11.0,D:dota_replay/1w Team/20260420/,http://replay274.valve.net/570/8779161382_1009842927.dem.bz2,46.43234348297119,toDo,8779161382
12,12.0,12.0,12.0,12.0,D:dota_replay/1w Team/20260420/,http://replay273.valve.net/570/8779079174_1549824933.dem.bz2,70.00961494445801,toDo,8779079174
13,13.0,13.0,13.0,13.0,D:dota_replay/1w Team/20260420/,http://replay273.valve.net/570/8778986053_1918981280.dem.bz2,61.70545196533203,toDo,8778986053
14,14.0,14.0,14.0,14.0,D:dota_replay/1w Team/20260420/,http://replay271.valve.net/570/8778928145_1745237069.dem.bz2,85.51515007019043,toDo,8778928145
15,15.0,15.0,15.0,15.0,D:dota_replay/1w Team/20260419/,http://replay274.valve.net/570/8778048389_756179217.dem.bz2,31.4335298538208,toDo,8778048389
16,16.0,16.0,16.0,16.0,D:dota_replay/1w Team/20260419/,http://replay272.valve.net/570/8777949581_910811385.dem.bz2,44.845242500305176,toDo,8777949581
17,17.0,17.0,17.0,17.0,D:dota_replay/1w Team/20260419/,http://replay274.valve.net/570/8777777604_1698109926.dem.bz2,133.22346878051758,toDo,8777777604
18,18.0,18.0,18.0,18.0,D:dota_replay/1w Team/20260419/,http://replay272.valve.net/570/8777713370_1999384312.dem.bz2,32.33683204650879,toDo,8777713370
19,19.0,19.0,19.0,19.0,D:dota_replay/1w Team/20260419/,http://replay273.valve.net/570/8777554612_966556297.dem.bz2,61.75991439819336,toDo,8777554612
20,20.0,20.0,20.0,20.0,D:dota_replay/1w Team/20260413/,http://replay185.valve.net/570/8770130252_330551299.dem.bz2,75.04317665100098,toDo,8770130252
21,21.0,21.0,21.0,21.0,D:dota_replay/1w Team/20260413/,http://replay185.valve.net/570/8769999753_734689459.dem.bz2,96.5131721496582,toDo,8769999753
22,22.0,22.0,22.0,22.0,D:dota_replay/1w Team/20260413/,http://replay187.valve.net/570/8769210783_820244889.dem.bz2,155.08280181884766,toDo,8769210783
23,23.0,23.0,23.0,23.0,D:dota_replay/1w Team/20260413/,http://replay185.valve.net/570/8769156333_1834239297.dem.bz2,63.98496055603027,toDo,8769156333
24,24.0,24.0,24.0,24.0,D:dota_replay/1w Team/20260413/,http://replay183.valve.net/570/8769027413_412437784.dem.bz2,113.44992351531982,toDo,8769027413
25,25.0,25.0,25.0,25.0,D:dota_replay/1w Team/20260412/,http://replay182.valve.net/570/8768843598_1170660350.dem.bz2,81.91869163513184,toDo,8768843598
26,26.0,26.0,26.0,26.0,D:dota_replay/1w Team/20260412/,http://replay182.valve.net/570/8768652831_707381511.dem.bz2,150.38162994384766,toDo,8768652831
27,27.0,27.0,27.0,27.0,D:dota_replay/1w Team/20260407/,http://replay273.valve.net/570/8761588726_1609846883.dem.bz2,49.07706928253174,toDo,8761588726
28,28.0,28.0,28.0,28.0,D:dota_replay/1w Team/20260407/,http://replay273.valve.net/570/8761515506_1304089505.dem.bz2,67.44676876068115,toDo,8761515506
29,29.0,29.0,29.0,29.0,D:dota_replay/1w Team/20260407/,http://replay274.valve.net/570/8761452929_311939723.dem.bz2,71.66302108764648,toDo,8761452929
30,30.0,30.0,30.0,30.0,D:dota_replay/1w Team/20260406/,http://replay273.valve.net/570/8760377964_161167191.dem.bz2,50.657880783081055,toDo,8760377964
31,31.0,31.0,31.0,31.0,D:dota_replay/1w Team/20260406/,http://replay273.valve.net/570/8760282568_1955550592.dem.bz2,61.77566909790039,toDo,8760282568
32,32.0,32.0,32.0,32.0,D:dota_replay/1w Team/20260406/,http://replay273.valve.net/570/8760209320_840247278.dem.bz2,68.06951141357422,toDo,8760209320
33,33.0,33.0,33.0,33.0,D:dota_replay/1w Team/20260404/,http://replay272.valve.net/570/8757036119_1829448178.dem.bz2,101.36903762817384,toDo,8757036119
34,34.0,34.0,34.0,34.0,D:dota_replay/1w Team/20260404/,http://replay273.valve.net/570/8756994043_1566653456.dem.bz2,52.45878505706787,toDo,8756994043
35,35.0,35.0,35.0,35.0,D:dota_replay/1w Team/20260404/,http://replay272.valve.net/570/8756907812_645746417.dem.bz2,73.48082065582275,toDo,8756907812
36,36.0,36.0,36.0,36.0,D:dota_replay/1w Team/20260403/,http://replay274.valve.net/570/8755569308_1746662484.dem.bz2,125.44851493835448,toDo,8755569308
37,37.0,37.0,37.0,37.0,D:dota_replay/1w Team/20260403/,http://replay274.valve.net/570/8755511101_362547921.dem.bz2,59.90015411376953,toDo,8755511101
38,38.0,38.0,38.0,38.0,D:dota_replay/1w Team/20260403/,http://replay272.valve.net/570/8755445695_1178730125.dem.bz2,47.904093742370605,toDo,8755445695
39,39.0,39.0,39.0,39.0,D:dota_replay/1w Team/20260402/,http://replay273.valve.net/570/8754352117_129600140.dem.bz2,97.16450214385986,toDo,8754352117
40,40.0,40.0,40.0,40.0,D:dota_replay/1w Team/20260402/,http://replay272.valve.net/570/8754248527_1235708052.dem.bz2,91.92292976379396,toDo,8754248527
41,41.0,41.0,41.0,41.0,D:dota_replay/1w Team/20260402/,http://replay274.valve.net/570/8753565836_1696685143.dem.bz2,86.32095623016357,toDo,8753565836
42,42.0,42.0,42.0,42.0,D:dota_replay/1w Team/20260402/,http://replay273.valve.net/570/8753498070_262733636.dem.bz2,47.10252952575683,toDo,8753498070
43,43.0,43.0,43.0,43.0,D:dota_replay/1w Team/20260320/,http://replay273.valve.net/570/8736504866_616273135.dem.bz2,69.87958431243896,toDo,8736504866
44,44.0,44.0,44.0,44.0,D:dota_replay/1w Team/20260320/,http://replay271.valve.net/570/8736409951_563681473.dem.bz2,103.22687244415285,toDo,8736409951
45,45.0,45.0,45.0,45.0,D:dota_replay/1w Team/20260320/,http://replay274.valve.net/570/8736339236_1115564030.dem.bz2,96.63259983062744,toDo,8736339236
46,46.0,46.0,46.0,46.0,D:dota_replay/1w Team/20260319/,http://replay273.valve.net/570/8734435873_727716751.dem.bz2,110.71996688842772,toDo,8734435873
47,47.0,47.0,47.0,47.0,D:dota_replay/1w Team/20260319/,http://replay273.valve.net/570/8734370938_222889196.dem.bz2,45.948463439941406,toDo,8734370938
48,48.0,48.0,48.0,48.0,D:dota_replay/1w Team/20260318/,http://replay273.valve.net/570/8733122226_383300901.dem.bz2,65.87094020843506,toDo,8733122226
49,49.0,49.0,49.0,49.0,D:dota_replay/1w Team/20260318/,http://replay274.valve.net/570/8733022580_581572073.dem.bz2,73.56877613067627,toDo,8733022580
50,50.0,50.0,50.0,50.0,D:dota_replay/1w Team/20260317/,http://replay274.valve.net/570/8732912726_821100963.dem.bz2,51.82633399963379,toDo,8732912726
51,51.0,51.0,51.0,51.0,D:dota_replay/1w Team/20260316/,http://replay274.valve.net/570/8731320127_2110636402.dem.bz2,116.91470336914062,toDo,8731320127
52,52.0,52.0,52.0,52.0,D:dota_replay/1w Team/20260316/,http://replay272.valve.net/570/8731252142_1679593812.dem.bz2,110.35678958892822,toDo,8731252142
53,53.0,53.0,53.0,53.0,D:dota_replay/1w Team/20260211/,http://replay271.valve.net/570/8686090858_373381969.dem.bz2,61.612181663513184,toDo,8686090858
54,54.0,54.0,54.0,54.0,D:dota_replay/1w Team/20260211/,http://replay274.valve.net/570/8686040367_1022203925.dem.bz2,54.59832763671875,toDo,8686040367
55,55.0,55.0,55.0,55.0,D:dota_replay/1w Team/20260211/,http://replay271.valve.net/570/8685924571_1006887729.dem.bz2,63.17557716369629,toDo,8685924571
56,56.0,56.0,56.0,56.0,D:dota_replay/1w Team/20260210/,http://replay272.valve.net/570/8684769721_2049747896.dem.bz2,105.59054946899414,toDo,8684769721
57,57.0,57.0,57.0,57.0,D:dota_replay/1w Team/20260210/,http://replay272.valve.net/570/8684678048_1223698887.dem.bz2,120.52756118774414,toDo,8684678048
58,58.0,58.0,58.0,58.0,D:dota_replay/1w Team/20260208/,http://replay273.valve.net/570/8681980178_364914651.dem.bz2,65.66981506347656,toDo,8681980178
