,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,replay_dir_path,replay_url,size,status,match_id
30,30.0,30.0,30.0,30.0,D:dota_replay/SouthAmericaRejects/20260421/,http://replay193.valve.net/570/8780302268_1242254076.dem.bz2,110.46154403686523,toDo,8780302268
31,31.0,31.0,31.0,31.0,D:dota_replay/SouthAmericaRejects/20260421/,http://replay274.valve.net/570/8779649339_1040243223.dem.bz2,43.3441162109375,toDo,8779649339
32,32.0,32.0,32.0,32.0,D:dota_replay/SouthAmericaRejects/20260421/,http://replay273.valve.net/570/8779553077_1302460303.dem.bz2,56.45321941375733,toDo,8779553077
33,33.0,33.0,33.0,33.0,D:dota_replay/SouthAmericaRejects/20260420/,http://replay191.valve.net/570/8779123262_18852440.dem.bz2,100.64123153686523,toDo,8779123262
34,34.0,34.0,34.0,34.0,D:dota_replay/SouthAmericaRejects/20260420/,http://replay191.valve.net/570/8779057857_1890331055.dem.bz2,69.1087646484375,toDo,8779057857
35,35.0,35.0,35.0,35.0,D:dota_replay/SouthAmericaRejects/20260420/,http://replay192.valve.net/570/8779004984_1539466469.dem.bz2,63.36639881134033,toDo,8779004984
36,36.0,36.0,36.0,36.0,D:dota_replay/SouthAmericaRejects/20260420/,http://replay274.valve.net/570/8778407321_1656228031.dem.bz2,53.78030586242676,toDo,8778407321
37,37.0,37.0,37.0,37.0,D:dota_replay/SouthAmericaRejects/20260420/,http://replay273.valve.net/570/8778329837_468472561.dem.bz2,82.15175342559814,toDo,8778329837
38,38.0,38.0,38.0,38.0,D:dota_replay/SouthAmericaRejects/20260419/,http://replay193.valve.net/570/8777955132_1105791399.dem.bz2,94.7428846359253,toDo,8777955132
39,39.0,39.0,39.0,39.0,D:dota_replay/SouthAmericaRejects/20260419/,http://replay191.valve.net/570/8777838108_697072332.dem.bz2,103.49002075195312,toDo,8777838108
40,40.0,40.0,40.0,40.0,D:dota_replay/SouthAmericaRejects/20260418/,http://replay193.valve.net/570/8776302295_1499219151.dem.bz2,69.77053928375244,toDo,8776302295
41,41.0,41.0,41.0,41.0,D:dota_replay/SouthAmericaRejects/20260418/,http://replay193.valve.net/570/8776238601_301516211.dem.bz2,58.141480445861816,toDo,8776238601
42,42.0,42.0,42.0,42.0,D:dota_replay/SouthAmericaRejects/20260418/,http://replay192.valve.net/570/8776170934_297256537.dem.bz2,87.66462135314941,toDo,8776170934
