,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,replay_dir_path,replay_url,size,status,match_id
0,0.0,0.0,0.0,0.0,D:dota_replay/Nigma Galaxy/20260427/,http://replay273.valve.net/570/8787657152_640010361.dem.bz2,86.08012199401855,toDo,8787657152
1,1.0,1.0,1.0,1.0,D:dota_replay/Nigma Galaxy/20260427/,http://replay271.valve.net/570/8787553356_533265321.dem.bz2,95.1040620803833,toDo,8787553356
2,2.0,2.0,2.0,2.0,D:dota_replay/Nigma Galaxy/20260424/,http://replay273.valve.net/570/8783945948_887852590.dem.bz2,54.94334316253662,toDo,8783945948
3,3.0,3.0,3.0,3.0,D:dota_replay/Nigma Galaxy/20260424/,http://replay272.valve.net/570/8783893724_1795381493.dem.bz2,69.04280376434326,toDo,8783893724
4,4.0,4.0,4.0,4.0,D:dota_replay/Nigma Galaxy/20260422/,http://replay274.valve.net/570/8781676071_1812623031.dem.bz2,78.69704341888428,toDo,8781676071
5,5.0,5.0,5.0,5.0,D:dota_replay/Nigma Galaxy/20260422/,http://replay272.valve.net/570/8781585273_77138570.dem.bz2,75.00496292114258,toDo,8781585273
6,6.0,6.0,6.0,6.0,D:dota_replay/Nigma Galaxy/20260421/,http://replay271.valve.net/570/8780393201_395619255.dem.bz2,58.74369525909424,toDo,8780393201
7,7.0,7.0,7.0,7.0,D:dota_replay/Nigma Galaxy/20260421/,http://replay272.valve.net/570/8780306900_335991402.dem.bz2,63.72151279449463,toDo,8780306900
8,8.0,8.0,8.0,8.0,D:dota_replay/Nigma Galaxy/20260420/,http://replay274.valve.net/570/8779175913_536107110.dem.bz2,72.24975109100342,toDo,8779175913
9,9.0,9.0,9.0,9.0,D:dota_replay/Nigma Galaxy/20260420/,http://replay273.valve.net/570/8779082104_2044773033.dem.bz2,92.17239189147948,toDo,8779082104
10,10.0,10.0,10.0,10.0,D:dota_replay/Nigma Galaxy/20260420/,http://replay273.valve.net/570/8778986053_1918981280.dem.bz2,61.70545196533203,toDo,8778986053
11,11.0,11.0,11.0,11.0,D:dota_replay/Nigma Galaxy/20260420/,http://replay271.valve.net/570/8778928145_1745237069.dem.bz2,85.51515007019043,toDo,8778928145
12,12.0,12.0,12.0,12.0,D:dota_replay/Nigma Galaxy/20260419/,http://replay273.valve.net/570/8777861135_884045886.dem.bz2,49.44644546508789,toDo,8777861135
13,13.0,13.0,13.0,13.0,D:dota_replay/Nigma Galaxy/20260419/,http://replay274.valve.net/570/8777767528_653944862.dem.bz2,67.39365577697754,toDo,8777767528
14,14.0,14.0,14.0,14.0,D:dota_replay/Nigma Galaxy/20260419/,http://replay272.valve.net/570/8777641706_1638195805.dem.bz2,26.638062477111816,toDo,8777641706
15,15.0,15.0,15.0,15.0,D:dota_replay/Nigma Galaxy/20260419/,http://replay274.valve.net/570/8777551202_1680512340.dem.bz2,86.18171882629395,toDo,8777551202
16,16.0,16.0,16.0,16.0,D:dota_replay/Nigma Galaxy/20260413/,http://replay271.valve.net/570/8769974986_107695468.dem.bz2,112.6496353149414,toDo,8769974986
17,17.0,17.0,17.0,17.0,D:dota_replay/Nigma Galaxy/20260413/,http://replay274.valve.net/570/8769903842_1717117310.dem.bz2,61.05668640136719,toDo,8769903842
18,18.0,18.0,18.0,18.0,D:dota_replay/Nigma Galaxy/20260413/,http://replay273.valve.net/570/8769824716_270691147.dem.bz2,101.3673038482666,toDo,8769824716
19,19.0,19.0,19.0,19.0,D:dota_replay/Nigma Galaxy/20260412/,http://replay273.valve.net/570/8768493467_1759166398.dem.bz2,62.49403762817383,toDo,8768493467
20,20.0,20.0,20.0,20.0,D:dota_replay/Nigma Galaxy/20260412/,http://replay271.valve.net/570/8768416998_682004295.dem.bz2,52.08451747894287,toDo,8768416998
21,21.0,21.0,21.0,21.0,D:dota_replay/Nigma Galaxy/20260411/,http://replay272.valve.net/570/8767261875_819752317.dem.bz2,59.898414611816406,toDo,8767261875
22,22.0,22.0,22.0,22.0,D:dota_replay/Nigma Galaxy/20260411/,http://replay272.valve.net/570/8767122402_1015200716.dem.bz2,82.21775341033936,toDo,8767122402
23,23.0,23.0,23.0,23.0,D:dota_replay/Nigma Galaxy/20260411/,http://replay272.valve.net/570/8767039368_214367435.dem.bz2,34.98987865447998,toDo,8767039368
24,24.0,24.0,24.0,24.0,D:dota_replay/Nigma Galaxy/20260411/,http://replay272.valve.net/570/8766874056_1173842854.dem.bz2,60.90732192993164,toDo,8766874056
25,25.0,25.0,25.0,25.0,D:dota_replay/Nigma Galaxy/20260411/,http://replay274.valve.net/570/8766799303_416500700.dem.bz2,55.324700355529785,toDo,8766799303
26,26.0,26.0,26.0,26.0,D:dota_replay/Nigma Galaxy/20260411/,http://replay273.valve.net/570/8766168681_821932229.dem.bz2,107.50970935821532,toDo,8766168681
27,27.0,27.0,27.0,27.0,D:dota_replay/Nigma Galaxy/20260411/,http://replay274.valve.net/570/8766089530_2147148251.dem.bz2,55.551780700683594,toDo,8766089530
28,28.0,28.0,28.0,28.0,D:dota_replay/Nigma Galaxy/20260411/,http://replay274.valve.net/570/8765976782_594352299.dem.bz2,80.68599605560303,toDo,8765976782
29,29.0,29.0,29.0,29.0,D:dota_replay/Nigma Galaxy/20260410/,http://replay274.valve.net/570/8765407551_1782391235.dem.bz2,56.020724296569824,toDo,8765407551
30,30.0,30.0,30.0,30.0,D:dota_replay/Nigma Galaxy/20260410/,http://replay272.valve.net/570/8765317021_496290577.dem.bz2,87.12511920928955,toDo,8765317021
31,31.0,31.0,31.0,31.0,D:dota_replay/Nigma Galaxy/20260410/,http://replay271.valve.net/570/8765260718_1821739053.dem.bz2,71.94082450866699,toDo,8765260718
32,32.0,32.0,32.0,32.0,D:dota_replay/Nigma Galaxy/20260409/,http://replay273.valve.net/570/8764195216_1342014801.dem.bz2,59.09232711791992,toDo,8764195216
33,33.0,33.0,33.0,33.0,D:dota_replay/Nigma Galaxy/20260409/,http://replay274.valve.net/570/8764127437_55741931.dem.bz2,46.00404739379883,toDo,8764127437
34,34.0,34.0,34.0,34.0,D:dota_replay/Nigma Galaxy/20260408/,http://replay273.valve.net/570/8763000090_2108878309.dem.bz2,67.53163242340088,toDo,8763000090
35,35.0,35.0,35.0,35.0,D:dota_replay/Nigma Galaxy/20260408/,http://replay271.valve.net/570/8762900221_1772195270.dem.bz2,70.47702503204346,toDo,8762900221
