,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,replay_dir_path,replay_url,size,status,match_id
0,0.0,0.0,0.0,D:dota_replay/Panda5/20260412/,http://replay122.valve.net/570/8767888560_173440717.dem.bz2,51.71559715270996,toDo,8767888560
1,1.0,1.0,1.0,D:dota_replay/Panda5/20260412/,http://replay122.valve.net/570/8767828461_1399472108.dem.bz2,79.71626281738281,toDo,8767828461
2,2.0,2.0,2.0,D:dota_replay/Panda5/20260330/,http://replay121.valve.net/570/8749721094_1613931766.dem.bz2,48.2174711227417,toDo,8749721094
3,3.0,3.0,3.0,D:dota_replay/Panda5/20260330/,http://replay410.valve.net/570/8749644755_1193941954.dem.bz2,38.05027103424072,toDo,8749644755
4,4.0,4.0,4.0,D:dota_replay/Panda5/20260322/,http://replay121.valve.net/570/8738635591_733879330.dem.bz2,20.66940402984619,toDo,8738635591
5,5.0,5.0,5.0,D:dota_replay/Panda5/20260322/,http://replay122.valve.net/570/8738569082_710317747.dem.bz2,30.429268836975098,toDo,8738569082
6,6.0,6.0,6.0,D:dota_replay/Panda5/20260315/,http://replay121.valve.net/570/8729346861_299677807.dem.bz2,23.24507236480713,toDo,8729346861
7,7.0,7.0,7.0,D:dota_replay/Panda5/20260315/,http://replay123.valve.net/570/8729268770_1936876808.dem.bz2,56.24930000305176,toDo,8729268770
